methodology_id,name,methodology_link,created,last_updated
OC_METHODOLOGY_596,"In the same target year as for its net zero target, GSK also commits to reduce absolute scope 3 GHG emissions 16% by 2030 from a 2017 base year. https://www.gsk.com/en-gb/media/press-releases/gsk-sets-new-environmental-goals-of-net-zero-impact-on-climate-and-net-positive-impact-on-nature-by-2030/ https://www.gsk.com/en-gb/responsibility/environment/",https://www.gsk.com/en-gb/responsibility/environment/carbon/,2022-10-11,2022-10-11
OC_METHODOLOGY_597,https://viewer.ipaper.io/kingspan/pp-report-2022/planet-passionate-report-2021/?page=5,https://annual-report.kingspan.com/wp-content/uploads/2022/02/KS_AR21_consolidated_FA_DIGITAL.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_615,Updated the last entry by Elizabeth.,https://www.itau.com.br/download-file/v2/d/42787847-4cf6-4461-94a5-40ed237dca33/7a718ece-6bf9-cab0-23e7-73989b665e4e?origin=2,2022-10-11,2022-10-11
OC_METHODOLOGY_598,"All PVH offices, warehouses and stores will be powered by 100% renewable electricity by 2030, which will reduce emissions for the company’s Scope 1 and 2 GHG footprints by 71% Targets approved as science-based https://www.pvh.com/news/press-releases/PVHs-Greenhouse-Gas-Reduction-Targets-Receive-Science-Based-Approval",https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_599,https://about.sainsburys.co.uk/~/media/Files/S/Sainsburys/27112020%20Sainsburys%20Net%20Zero%20by%202040%20Report%20November%202020.pdf,https://www.about.sainsburys.co.uk/news/latest-news/2021/26-10-2021-sainsburys-cuts-five-years-from-target-to-become-net-zero-by-2035-in-its-own-operations,2022-10-11,2022-10-11
OC_METHODOLOGY_600,https://www.tranetechnologies.com/content/dam/cs-corporate/pdf/sustainability/annual/2020-ESG-Report.pdf,https://www.tranetechnologies.com/en/index/sustainability/sustainability-reports/2019-esg-report/environment/emissions-refrigerants.html,2022-10-11,2022-10-11
OC_METHODOLOGY_601,"Interim target for supply chain emissions only - ""We were originally aiming for a 29% reduction from 2016/17 by end of March 2031: now we’re going for 42% within the same timeframe."" https://www.bt.com/about/digital-impact-and-sustainability/tackling-climate-change",https://www.bt.com/about/digital-impact-and-sustainability/tackling-climate-change,2022-10-11,2022-10-11
OC_METHODOLOGY_602,"In 2020, we committed to become carbon neutral across our operations. Our commitment includes Scope 1 (direct) greenhouse gas (GHG) emissions from building operations and company-owned aircraft and vehicles; Scope 2 (indirect) GHG emissions from purchased electricity; and Scope 3 (indirect) GHG emissions associated with business travel. We are committed to maintaining carbon neutral operations each year going forward.",https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_603,Also has achieved carbon neutrality in scope 1 and 2 emissions in 2020 which is verified https://about.bankofamerica.com/content/dam/about/pdfs/CDP_Verification_Statement_2020_Final.pdf,https://d1io3yog0oux5.cloudfront.net/_0eb62bf63283ad7d1c7167c2f788c416/bankofamerica/db/867/9129/annual_report/BAC_2020_Annual_Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_604,"The 2050 target is for net zero emissions by 2050. The interim targets very slightly depending on the sectro in which they're acting. Global plants are to have a 35% emissino reduction, where the whole life cycle of a vehicle will see a 25% CO2 reduction.",https://global.toyota/pages/global_toyota/sustainability/report/er/er20_en.pdf#page=10,2022-10-11,2022-10-11
OC_METHODOLOGY_605,"""The Group’s previous target of reducing CO₂ emissions by 30% per vehicle between 2015 and 2025 remains an intermediate goal. Because this also includes climate projects offsetting carbon, it is not verified by the SBTi."" The level of ambition for the decarbonization targets is considered a minimum requirement for the Group brands, which are also free to set higher targets themselves. For example, Volkswagen wants to reduce its CO₂ emissions per vehicle in the EU by 40% and significantly exceed the Group-wide target of 30% by 2030 (base year of 2018). Porsche aims to become a net carbon-neutral company by 2030. Science based targets: https://sciencebasedtargets.org/companies-taking-action https://www.volkswagen-newsroom.com/en/press-releases/science-based-targets-initiative-confirms-volkswagen-groups-climate-protection-targets-6434",https://www.volkswagenag.com/presence/nachhaltigkeit/documents/sustainability-report/2021/focus-topics/220310_VW_NB21_Decarbonization_EN.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_606,seems to only refer to vehicle emissions,https://corporate.comcast.com/values/report/2019/sustainability/drive-to-zero-emissions,2022-10-11,2022-10-11
OC_METHODOLOGY_607,Concerns that the 2019 baseline year was chosen because of its unusually high emissions. Very limited/hard to locate information from the company about specific strategy.,https://cvshealth.com/sites/default/files/2020-csr-report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_608,https://invest.bnpparibas.com/sites/default/files/documents/2020_07_bnp_paribas_and_the_exercise_of_its_csr.pdf https://group.bnpparibas/en/news/closer-carbon-neutrality-bnp-paribas,https://group.bnpparibas/uploads/file/bnp_paribas_2020_integrated_report_en.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_609,"We will publish a bank-wide Climate Transition Plan in 2023. The Plan will explain for the first time, in one place, how HSBC will implement its net zero ambition and the changes underway across the bank. This plan will bring together HSBC’s climate strategy, and 2030 and 2050 science-based targets, with how we plan to embed this into the bank’s strategy, processes, policies and governance. We will report annually on progress against the Plan in our Annual Report and Accounts. Both elements of the target are net zero, but the 2030 target refers to its own operations and supply chain, and the 2050 target refers to its financed emissions Other websites: https://www.hsbc.com/who-we-are/our-climate-strategy/becoming-a-net-zero-bank https://www.hsbc.com/who-we-are/our-climate-strategy Among the biggest global banks, few have committed to absolute targets, although Citigroup last month vowed to reduce its energy-sector absolute emissions by 29% by 2030. HSBC's new targets also include a plan to reduce by 75% the intensity of financed emissions for power and utility clients. https://www.hsbc.com/news-and-media/hsbc-news/hsbc-sets-out-net-zero-ambition Part of corporate strategy as is one of 4 pillars to central strategy",https://www.hsbc.com/news-and-media/media-releases/2022/hsbc-announces-net-zero-steps,2022-10-11,2022-10-11
OC_METHODOLOGY_610,"not mentioned in 2020 sustainability report Also, acheived target: In 2015, Goldman Sachs achieved carbon neutrality across our operations and business travel",https://www.goldmansachs.com/our-commitments/sustainability/sustainable-finance/our-operational-impact/2025-operational-commitments/index.html,2022-10-11,2022-10-11
OC_METHODOLOGY_611,interim target set in 2017 end target announced,https://www.morganstanley.com/ideas/climate-change-net-zero-financed-emissions,2022-10-11,2022-10-11
OC_METHODOLOGY_612,https://www.axa.com/en/about-us/axa-and-climate-change https://www.insurancetimes.co.uk/news/axa-aligns-new-climate-strategy-with-paris-agreement/1437981.article https://www.axa.com/en/about-us/environmental-footprint-management,https://www-axa-com.cdn.axa-contento-118412.eu/www-axa-com/7c51bab4-4266-42b6-aa8a-a6b209ee6e33_2019ClimateStrategy.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_613,https://prod.novartis.com/sites/www.novartis.com/files/cdp-2019-climate-change-information-request-response.pdf https://www.novartis.com/our-company/corporate-responsibility/environmental-sustainability/climate,https://www.novartis.com/our-company/corporate-responsibility/environmental-sustainability/climate,2022-10-11,2022-10-11
OC_METHODOLOGY_614,https://www.roche.com/dam/jcr:b0628c0f-51a7-49d0-9a5d-6af3f95e6ed3/en/20200331-she-goals-2020-2025-communication.pdf https://www.roche.com/sustainability/environment/our_she_goals_and_performance.htm https://www.roche.com/about/sustainability/environment/zero-emissions,https://www.roche.com/sustainability/environment/our_she_goals_and_performance.htm,2022-10-11,2022-10-11
OC_METHODOLOGY_616,"1. Maintain carbon neutrality annually for our global offices, fleet, and business travel 2. Reduce location-based GHG emissions by 30% from 2019 to 2030 3. Achieve green or healthy building certification for 40% of our global office portfolio (sq. ft) 4. Mobilize 100 suppliers to set a GHG emissions reduction target by 2025",https://sustainabilityreport.metlife.com/content/dam/metlifecom/us/sustainability/pdf/report/2020/2020-sustainability-report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_617,Sources: https://www.bhp.com/climate https://www.bhp.com/-/media/documents/investors/annual-reports/2020/200910_bhpclimatechangereport2020.pdf https://www.bhp.com/-/media/documents/investors/annual-reports/2021/210914_bhpclimatetransitionactionplan2021.pdf?sc_lang=en&hash=EB11097F5500602D2928F09D4EF081DB,https://www.bhp.com/climate,2022-10-11,2022-10-11
OC_METHODOLOGY_618,"The company mentions joining the Net Zero Banking Alliance, however is unclear on their commitment ""We also joined the Net-Zero Banking Alliance with the intention of decarbonizing our portfolio by 2050.(Pg. 169)""",https://banco.bradesco/assets/classic/pdf/sustentabilidade/en/Climate-Change_Bradesco-1.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_619,Additional websites: https://www.riotinto.com/news/stories/towards-net-zero-emissions https://www.riotinto.com/en/news/releases/2020/Rio-Tinto-to-invest-1-billion-to-help-meet-new-climate-change-targets https://www.riotinto.com/en/sustainability/climate-change https://www.edie.net/news/6/Rio-Tinto-sets-2050-net-zero-goal---but-excludes-Scope-3-emissions/,https://www.riotinto.com/-/media/Content/Documents/Invest/Reports/Climate-Change-reports/RT-climate-report-2020.pdf?rev=c415a8138bd7408496ccb3834511abc0,2022-10-11,2022-10-11
OC_METHODOLOGY_620,Change in target year from the previous entry. This target was established in 2020 (Pg. 12),https://www.enbridge.com/-/media/Enb/Documents/Reports/Sustainability-Report-2020/Enbridge_SR_2020.pdf?rev=28a9ca72daea4890bdddd6d379583f8e&hash=0C27184664A03722B3615B5758A68BC3,2022-10-11,2022-10-11
OC_METHODOLOGY_621,"Medtronic also plans to develop SBTi targets in FY2025 Additional targets: aim to reduce nearly 250,000 metric tons of emissions annually 50% reduction in ghg emissions intensity",https://www.medtronic.com/content/dam/medtronic-wide/public/brand-corporate-assets/resources/decarbonization-roadmap.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_622,https://www.chubb.com/content/dam/chubb-sites/chubb-com/us-en/about-chubb/environment/doc/Chubb_2021_Climate-Related_Financial_Disclosure_and_Environmental_Report.pdf,https://www.chubb.com/us-en/about-chubb/environment.html,2022-10-11,2022-10-11
OC_METHODOLOGY_623,"VINCI is accelerating the environmental transition of its business activities, following a trajectory to achieve carbon neutrality by 2050, in line with its commitments. Each business line has implemented an action plan with steps to meet this target. VINCI continues its research, development and foresight analysis on its path towards achieving carbon neutrality and net zero greenhouse gas emissions by 2050.",https://www.vinci.com/publi/vinci/vinci-2020-universal-registration-document.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_624,"End goal is stated to be climate-negative by 2040, with interim targets of achieving climate neutrality by 2023, and 25% reduction in certain GHGs by 2025 as well as 100% renewable energy sourcing (no end date specified).",https://www.generalicee.com/article/news/generali-updates-its-strategy-for-climate-protection,2022-10-11,2022-10-11
OC_METHODOLOGY_625,"ESG goals have a breakdown of the different emission scopes (2021 Duke Energy ESG Report, pg. 18-19). They have expanded their targets to include some scope 2 and 3 emissions.",https://www.duke-energy.com/our-company/esg/esg-report,2022-10-11,2022-10-11
OC_METHODOLOGY_626,https://www.tokiomarinehd.com/en/sustainability/environment/ https://www.tokiomarinehd.com/en/sustainability/management/climate_change.html,https://www.tokiomarinehd.com/en/release_topics/release/k82ffv000000b55w-att/210826_E.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_627,"We have been carbon neutral for our global direct Scope 1, Scope 2 and Scope 3 business travel emissions since 2015.",https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/2020-enterprise-esg-report.pdf.coredownload.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_628,Capital One has established an internal price on carbon starting at $15.00 per metric ton of CO2e. https://www.capitalone.com/about/newsroom/climate-change-journey-2030/ https://investor.capitalone.com/static-files/5e126c92-c312-4512-b799-d57e31b14810,https://www.capitalone.com/about/newsroom/climate-change-journey-2030/,2022-10-11,2022-10-11
OC_METHODOLOGY_629,https://www.equinor.com/content/dam/statoil/documents/climate-and-sustainability/climate-ambition-overview-cmu2022-equinor.pdf,https://www.equinor.com/content/dam/statoil/documents/climate-and-sustainability/climate-ambition-overview-cmu2022-equinor.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_630,https://sbi.co.in/documents/17826/24401/140621-Sustainability+Report%28SR%29+year+2020-21.pdf/ba271367-9542-e96a-0589-2968954b2e17?t=1623659643326,https://economictimes.indiatimes.com/industry/banking/finance/banking/sbi-announces-steps-to-go-carbon-neutral-by-2030/articleshow/65855255.cms?from=mdr,2022-10-11,2022-10-11
OC_METHODOLOGY_631,"""For 2021, our system’s GHG emissions are estimated to be 47% below the 2007 benchmark level, and we expect to sustainably achieve 50% GHG emissions reduction relative to our 2007 benchmark no later than 2025."" "" we consider this a science-based target, but it has not been approved by the ScienceBased Targets initiative"" - CDP 2021 report https://www.southerncompany.com/content/dam/southerncompany/pdfs/about/governance/reports/CDP-Climate-Disclosure-2021.pdf Target matches the INGAA ""reaching net-zero greenhouse gas (GHG) emissions from natural gas transmission and storage by 2050"" target (Southern is a member of INGAA)",https://www.southerncompany.com/sustainability/net-zero-and-environmental-priorities/net-zero-transition.html,2022-10-11,2022-10-11
OC_METHODOLOGY_632,"BlackRock is a signatory to The Net Zero Asset Managers initiative is an international group of asset managers committed to supporting the goal of net zero greenhouse gas emissions by 2050 or sooner, in line with global efforts to limit warming to 1.5 degrees Celsius; and to supporting investing aligned with net zero emissions by 2050 or sooner. https://www.netzeroassetmanagers.org/",https://www.blackrock.com/corporate/investor-relations/blackrock-client-letter,2022-10-11,2022-10-11
OC_METHODOLOGY_633,https://www.theguardian.com/business/2020/mar/30/barclays-sets-net-zero-carbon-target-for-2050-after-investor-pressure-climate https://home.barclays/society/our-position-on-climate-change/ https://home.barclays/society/our-position-on-climate-change/why-net-zero/ https://home.barclays/society/our-position-on-climate-change/highlights/ https://home.barclays/content/dam/home-barclays/documents/citizenship/ESG/Barclays-PLC-Climate-Change-2020.pdf https://home.barclays/content/dam/home-barclays/documents/investor-relations/reports-and-events/annual-reports/2020/Barclays-PLC-2020-ESG-Report-2020.pdf https://home.barclays/content/dam/home-barclays/documents/citizenship/ESG/Our%20approach%20to%20net%20zero.pdf,https://home.barclays/content/dam/home-barclays/documents/citizenship/ESG/Barclays-PLC-Climate-Change-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_635,"Strong overall target for net zero, however it remains unclear how Deutsche Post DHL define this. Interim targets appear messy, given the inconsistency of total 2020 baseline targets between multiple reports, although a 4 MTCO2e reduction is clearly stated.",https://newclimate.org/wp-content/uploads/2022/02/CorporateClimateResponsibilityMonitor2022.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_636,"In 2010, we became the first Australian owned bank to achieve carbon neutrality under the Climate Active (then National Carbon Offset Standard (NCOS)) Carbon Neutral Program. In 2021 we celebrated 11 years of carbon neutrality. We achieved this through a concentrated focus on energy efficiency, the use of cleaner energy sources, and the purchasing and retirement of offsets to neutralise remaining emissions. Obtained annual external verification and assurance- Australian National Greenhouse and Energy Reporting Act 2007, Australian National Environment Protection (National Pollutant Inventory) Measure, Companies (Directors’ Report) and Limited Liability Partnerships (Energy and Carbon Report) Regulations 2018 (United Kingdom), the UK Energy Savings Opportunities Scheme (ESOS), which was introduced by the ESOS Regulations 2014.",https://www.nab.com.au/about-us/social-impact/environment/climate-change,2022-10-11,2022-10-11
OC_METHODOLOGY_637,Sources: https://www.ing.com/Sustainability/The-world-around-us-1/Reporting.htm https://www.ing.com/Sustainability/Sustainable-business/Terra-approach.htm https://www.ing.com/Sustainability/Our-own-operations/Environmental-performance.htm,https://www.ing.com/Sustainability/The-world-around-us-1/Reporting.htm,2022-10-11,2022-10-11
OC_METHODOLOGY_638,"Munich Re has been carbon neutral by 2015 through emissions reductions credits, the net zero target is explicitly involving carbon emissions removal also investments target: Decarbonisation of our investments: Become net-zero by 2050 and Maintain carbon neutrality across the Group since 2015",https://www.munichre.com/content/dam/munichre/contentlounge/website-pieces/documents/CR-Report-2020.pdf/_jcr_content/renditions/original./CR-Report-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_639,at least halving the climate impact of its financing activity by 2030 and providing over £20bn additional funding and financing for climate and sustainable finance. Use only renewable electricity in our direct global operations by 2025 (RE100).,https://www.rbs.co.uk/business/green-banking/together-for-our-planet.html#whatis,2022-10-11,2022-10-11
OC_METHODOLOGY_640,The goal aligns with 1.5 degrees target. No base year mentioned for the interim target. 2021 Sustainability Report: https://static.aviva.io/content/dam/aviva-corporate/documents/socialpurpose/pdfs/2021-aviva-sustainability-report.pdf,https://static.aviva.io/content/dam/aviva-corporate/documents/investors/pdfs/reports/2020/aviva-plc-annual-report-and-accounts-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_641,Paypal's 2021 ESG Report,https://s201.q4cdn.com/858635754/files/doc_downloads/PayPal-2021-Global-Impact-Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_642,End target status changed from previous entry by (Mirta) sources: https://news.panasonic.com/global/press/data/2017/06/en170605-2/en170605-2.html https://www.panasonic.com/global/corporate/sustainability/eco.html,https://holdings.panasonic/global/corporate/sustainability/pdf/sdb2021e.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_643,https://www.kbc.com/content/dam/kbccom/doc/sustainability-responsibility/PerfRep/2020/csr-sr-2020.pdf,https://www.kbc.com/en/corporate-sustainability/limiting-our-adverse-impact/our-own-environmental-footprint.html,2022-10-11,2022-10-11
OC_METHODOLOGY_644,The company declares its net zero target based on SBTi-1.5°C.,https://www.delta.com/content/dam/delta-www/about-delta/corporate-responsibility/2021-esg-report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_645,Interim target refers to just methane; net zero target refers to methane and CO2,https://news.dominionenergy.com/2022-02-11-Dominion-Energy-Broadens-Net-Zero-Commitments,2022-10-11,2022-10-11
OC_METHODOLOGY_646,https://eu.dispatch.com/story/business/2021/02/25/aep-pledges-power-generation-carbon-dioxide-free-2050/4566681001/ https://www.aep.com/news/releases/read/6051 http://www.aepsustainability.com/performance/report/docs/AEPs-Climate-Impact-Analysis.pdf https://www.aepsustainability.com/performance/report/docs/2022_AEP-Sustainability-Report.pdf,https://www.aepsustainability.com/performance/report/docs/2022_AEP-Sustainability-Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_647,https://www.sumitomocorp.com/jp/-/media/Files/hq/sustainability/report/esg/esg-all.pdf?la=en,https://www.sumitomocorp.com/en/jp/sustainability/environmental-management/climate,2022-10-11,2022-10-11
OC_METHODOLOGY_648,https://www.nordea.com/en/sustainability/our-sustainability-targets https://www.nordea.com/en/press/2021-02-04/nordea-sets-target-to-become-a-net-zero-emissions-bank-by-2050 https://www.unepfi.org/wordpress/wp-content/uploads/2019/09/AOACollectiveCommitment.pdf,https://www.nordea.com/en/doc/annual-report-nordea-bank-abp-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_649,https://www.rwe.com/en/responsibility-and-sustainability/environmental-protection,https://www.rwe.com/-/media/RWE/documents/09-responsibility-and-sustainability/cr-reports/EN/cr-report-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_650,Short term and long term net zero targets. The 2050 target aligns with 1.5 degree target SBTi Co-founded the Net-Zero Insurance Alliance and took the chair of its working group on emission metrics (Pg. 33; Source: https://www.swissre.com/dam/jcr:7f89a44c-fbba-4b66-ad7c-c1726b145a6d/2021-sustainability-report-doc-en.pdf),https://reports.swissre.com/sustainability-report/2019/servicepages/downloads/files/2019_sustainability_report_swissre_sr19.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_651,other URL https://www.bbva.com/en/sustainability/bbva-updates-its-report-on-its-progress-on-the-climate-change-strategy-tcfd/,https://www.bbva.com/en/as-of-january-1st-bbva-set-an-internal-price-for-its-co2-emissions-and-commits-to-being-carbon-neutral-in-2020/,2022-10-11,2022-10-11
OC_METHODOLOGY_652,"Key policies of Endless Green Program 2021 1. Promoting “carbon-free” in the fields of products and business activities for achieving SBT, EP100, and RE100 2. Promoting win-win cooperation for reducing environmental risks in supply chains 3. Promoting the development and dissemination of environmentally conscious products and services for boosting business competitiveness 4. Advancing strategic eco communication for improving environmental brand and ESG assessment 5. Enhancing integrated environmental management within the Group and globally for advancing environmental management",https://www.daiwahouse.com/English/sustainable/eco/vision/,2022-10-11,2022-10-11
OC_METHODOLOGY_653,https://www.bridgestone.com/responsibilities/environment/reduce_co2/operations/,https://www.bridgestone.com/responsibilities/environment/reduce_co2/,2022-10-11,2022-10-11
OC_METHODOLOGY_654,Also: 15% reduction scope 3(upstream and downstream) from baseline 2018 Certify 100% of our manufacturing sites as zero waste-to-landfill at 2030.,https://www.eaton.com/content/dam/eaton/company/sustainability/files/eaton-sustainability-report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_826,MPC's Sustainability Report 2021,https://www.marathonpetroleum.com/Sustainability/Lowering-Carbon-Intensity/,2022-10-11,2022-10-11
OC_METHODOLOGY_655,https://www.spglobal.com/platts/en/market-insights/latest-news/oil/021220-bp-sets-target-to-become-a-net-zero-carbon-emitter-by-2050 https://www.bp.com/en/global/corporate/sustainability/getting-to-net-zero/ghg-emissions.html https://www.reuters.com/business/energy/bp-seeks-accelerate-net-zero-goals-2022-02-08/ https://www.bp.com/en/global/corporate/news-and-insights/press-releases/bp-update-on-strategic-progress.html,https://www.bp.com/content/dam/bp/business-sites/en/global/corporate/pdfs/sustainability/group-reports/bp-sustainability-report-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_656,Sources https://www.nn-group.com/sustainability.htm https://www.nn-group.com/sustainability/responsible-investment/proprietary-assets.htm https://www.nn-group.com/nn-group/file?uuid=53bca1d1-ad69-4ac2-9bf6-bdeb2b27a289&owner=84c25534-c28a-4a64-9c78-5cc1388e4766&contentid=11411,https://www.nn-group.com/sustainability/responsible-investment/proprietary-assets.htm,2022-10-11,2022-10-11
OC_METHODOLOGY_657,"The website did not include any date for the publication of this target. It was kept at September 1, 2021.",https://www.michelin.com/en/sustainable-development-mobility/for-the-planet/acting-for-the-climate/,2022-10-11,2022-10-11
OC_METHODOLOGY_658,https://www.cnp.fr/en/the-cnp-assurances-group/newsroom/press-releases/2019/cnp-assurances-joins-the-net-zero-asset-owner-alliance-and-commits-to-a-carbon-neutral-investment-portfolio-by-2050 https://www.unepfi.org/news/industries/investment/net-zero-asset-owner-alliance-sets-unprecedented-5-year-portfolio-decarbonization-targets/ https://www.cnp.fr/en/cnp/content/download/8845/file/CSRREPORT2019.pdf,https://www.cnp.fr/en/the-cnp-assurances-group/csr-commitments/commitment-to-the-climate,2022-10-11,2022-10-11
OC_METHODOLOGY_659,https://news.vmware.com/esg/achieving-carbon-neutrality,https://www.vmware.com/content/dam/digitalmarketing/vmware/en/pdf/company/vmware-esg-report-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_660,"Carbon neutral operations by 2030, not including scope 3. Reduction of carbon intensity of portfolio. Source: https://www.talanx.com/media/Files/talanx-gruppe/nachhaltigkeitsberichte/2020_talanx_sustainability_report_.pdf",https://www.talanx.com/en/talanx-group/sustainability/sustainability_reports,2022-10-11,2022-10-11
OC_METHODOLOGY_661,"Since the launch of the Strategic Plan - 30% fall in direct GHG emissions in 2020 vs. 2017. - 23% reduction of CO2 intensity in electricity generation in 2020 vs. 2017. - 16% reduction of carbon footprint (Scopes 1, 2 and 3) in 2020 vs. 2017 absolute emissions 2025 sbti: <26% S1+2 from 2016 levels",https://www.naturgy.com/en/sustainability/the_environment/climate_change_and_energy_transition,2022-10-11,2022-10-11
OC_METHODOLOGY_662,We have committed to setting a Science Based Target Initiative (SBTi)-approved goal in 2022.,https://sustainability.wm.com/downloads/WM_2021_SR.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_663,"Note this interim target is for products, they have the target of a 50% for operations by 2030.",https://www.cummins.com/sites/default/files/2021-05/cummins-tcfd-report-05-19-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_664,"As part of the Net Zero Banking Alliance, the company is committed to net zero by 2050 as it is already carbon neutral. The 2022-2024 emissions reduction plan is only related to carbon emissions.",https://www.caixabank.com/deployedfiles/caixabank_com/Estaticos/PDFs/Accionistasinversores/Informacion_economico_financiera/IGC_30062022_ING.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_665,Detailed sub-targets in plan,https://www.eni.com/en-IT/low-carbon/strategy-climate-change.html,2022-10-11,2022-10-11
OC_METHODOLOGY_666,"The company also announced that it has achieved Net Zero emissions and sourced 100% renewable electricity globally for its direct operations, reaching the target it set on joining RE1001.",https://www.elcompanies.co.uk/en-gb/news-and-media/newsroom/press-releases/2020/11-02-2020-171617374,2022-10-11,2022-10-11
OC_METHODOLOGY_667,https://www.53.com/content/fifth-third/en/media-center/press-releases/2021/press-release-2021-01-19.html,https://www.53.com/content/dam/fifth-third/docs/reports/FifthThird-ESG-Report-Final-Environment-ADA.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_668,targets aligned with SBTI (scienced-based targets initiative),https://www.prnewswire.com/news-releases/kimberly-clark-receives-sbti-approval-for-its-expanded-science-based-climate-goals-301081538.html,2022-10-11,2022-10-11
OC_METHODOLOGY_669,"We recognise the urgency needed to reduce emissions during this critical decade and despite our continued growth and expansion, we will reduce our net operational emissions from our FY20 baseline by at least three per cent annually and achieve carbon neutrality by 2030.",https://www.fmgl.com.au/docs/default-source/announcements/fy21-climate-change-report.pdf?sfvrsn=b26e27f9_4,2022-10-11,2022-10-11
OC_METHODOLOGY_670,https://s24.q4cdn.com/601515617/files/doc_downloads/ESG-Assessments/2021/CDP-2021.pdf,https://corporate.pseg.com/-/media/pseg/corporate/corporate-citzenship/environmentalpolicyandinitiatives/sustainability/pseg_sustainability_report.ashx,2022-10-11,2022-10-11
OC_METHODOLOGY_671,https://www.subaru.co.jp/en/csr/environment/pdf/climaticvariation.pdf https://www.subaru.co.jp/en/csr/environment/010_vision.html,https://www.subaru.co.jp/en/csr/subaru_csr/sixpriority/environment.html,2022-10-11,2022-10-11
OC_METHODOLOGY_672,https://www.entergynewsroom.com/news/achieving-net-zero-carbon-emissions-by-2050/,https://www.entergy.com/environment/,2022-10-11,2022-10-11
OC_METHODOLOGY_673,Sources: http://www.vale.com/esg/en/Pages/ClimateChange.aspx https://newclimate.org/wp-content/uploads/2022/02/CorporateClimateResponsibilityMonitor2022.pdf,https://newclimate.org/wp-content/uploads/2022/02/CorporateClimateResponsibilityMonitor2022.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_690,"ITC has computed its greenhouse gas (GHG) inventory, including GHG emissions, biogenic Carbon Dioxide (CO2) emissions and GHG removals, in accordance with ISO 14064:2006. The GHG inventory of 2020-21 has been verified by Messrs. Deloitte Haskins & Sells LLP at the ‘Reasonable Assurance’ level. ITC accounts for the following gases in its GHG inventory: Carbon Dioxide (CO2), Methane (CH4), Nitrous Oxide (N2O), Hydrofluorocarbons (HFCs), Perfluorocarbons (PFCs) and Sulphur Hexafluoride (SF6), GHG Emissions and CO2 Sequestration.",https://www.itcportal.com/sustainability/sustainability-report-2006/Sustainability-Report-2006.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_691,"Page 3: ""100% of our lending and investment activity supporting a net-zero carbon economy."" 2050 target (inc scope 3) Page 25: various targets specific to water, energy, waste, etc. https://www.nedbank.co.za/content/dam/nedbank/site-assets/AboutUs/Information%20Hub/Integrated%20Report/2021/2020%20Nedbank%20Group%20TCFD%20Report%20(single%20page).pdf Useful: https://www.nedbank.co.za/content/nedbank/desktop/gt/en/investor-relations/information-hub/integrated-reporting.html",https://www.nedbank.co.za/content/dam/nedbank/site-assets/AboutUs/Information%20Hub/Integrated%20Report/2021/2020%20Nedbank%20Group%20TCFD%20Report%20(single%20page).pdf,2022-10-11,2022-10-11
